time	hru_snow(1)	hru_snow(2)	hru_snow(3)	hru_snow(4)	hru_snow(5)	hru_snow(6)	hru_snow(7)	hru_snow(8)	hru_snow(9)	hru_snow(10)	hru_snow(11)	hru_snow(12)	hru_snow(13)	hru_snow(14)	hru_snow(15)	hru_snow(16)	hru_snow(17)	hru_snow(18)	hru_snow(19)	hru_snow(20)	hru_snow(21)	hru_snow(22)	hru_snow(23)	hru_snow(24)	hru_snow(25)	hru_snow(26)	hru_snow(27)	hru_snow(28)	hru_snow(29)	hru_snow(30)	hru_snow(31)	hru_snow(32)	hru_snow(33)	hru_snow(34)	hru_snow(35)	hru_snow(36)	hru_snow(37)	hru_snow(38)	hru_snow(39)	hru_snow(40)	hru_snow(41)	hru_snow(42)	hru_snow(43)	hru_snow(44)	hru_snow(45)	hru_snow(46)	hru_snow(47)	hru_snow(48)
2022-09-13T18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-13T19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-13T20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-13T21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-13T22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-13T23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-14T00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-14T01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-14T02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-14T03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-14T04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-14T05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-14T06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-14T07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-14T08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-14T09:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-14T10:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-14T11:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-14T12:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-14T13:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-14T14:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-14T15:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-14T16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-14T17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-14T18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-14T19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-14T20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-14T21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-14T22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-14T23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-15T00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-15T01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-15T02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-15T03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-15T04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-15T05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-15T06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-15T07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-15T08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-15T09:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-15T10:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-15T11:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-15T12:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-15T13:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-15T14:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-15T15:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-15T16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-15T17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-15T18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-15T19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-15T20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-15T21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-15T22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-15T23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-16T00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-16T01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-16T02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-16T03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-16T04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-16T05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-16T06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-16T07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-16T08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-16T09:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-16T10:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-16T11:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-16T12:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-16T13:00	0.02715395	0.02715395	0.02715395	0.02715395	0.02715395	0.02715395	0.02715395	0.02715395	0.02715395	0.02715395	0.02715395	0.02715395	0.02715395	0.02715395	0.02715395	0.02715395	0.02715395	0.02715395	0.02715395	0.02715395	0.02715395	0.002246372	0.02715395	0.02715395	0.006344151	0.02715395	0.001950148	0.004813655	0.02715395	0.02715395	0.02715395	0.02715395	0.02715395	0.02715395	0	0.02715395	0.02715395	0.02715395	0	0.02715395	0.003085676	0.02715395	0.02715395	0.02715395	0.02715395	0.02715395	0.02715395	0.02715395
2022-09-16T14:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-16T15:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-16T16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-16T17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-16T18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-16T19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-16T20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-16T21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-16T22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-16T23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-17T00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-17T01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-17T02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-17T03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-17T04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-17T05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-09-17T06:00	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107
2022-09-17T07:00	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107	0.002885107
2022-09-17T08:00	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049	0.007637049
2022-09-17T09:00	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537	0.0243537
2022-09-17T10:00	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758	0.08103758
2022-09-17T11:00	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844	0.1978844
2022-09-17T12:00	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348	0.2861348
2022-09-17T13:00	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787	0.5049787
2022-09-17T14:00	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269	0.5355269
2022-09-17T15:00	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772	0.5559772
2022-09-17T16:00	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341	0.4811341
2022-09-17T17:00	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499	0.3538499
2022-09-17T18:00	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242	0.3366242
2022-09-17T19:00	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816	0.3351816
